event_id,event_type,professional_id,professional_id_anonymized,created_at,meta_data
17106,proposed,1606529,1123,2020-02-19 17:36:10,34_wand-vloertegels-zetten_wall-floor-tiling_3.99
17122,proposed,1604765,941,2020-02-16 21:20:26,57_schutting-hek-plaatsen_install-fence_8.95
17138,proposed,1609888,1392,2020-02-17 08:18:36,55_tuinaanleg_install-landscaping_9.69
17154,proposed,1604804,947,2020-02-17 09:39:53,34_wand-vloertegels-zetten_wall-floor-tiling_4.40
17170,proposed,1610284,1420,2020-02-17 12:32:15,99_verhuizen-particulier_moving-service-consumers_5.85
17186,proposed,1604804,947,2020-02-20 05:02:48,34_wand-vloertegels-zetten_wall-floor-tiling_7.89
17202,proposed,1596501,244,2020-02-17 16:47:27,8_stucwerk-binnen_interior-plastering_7.82
17218,proposed,1598933,436,2020-02-17 17:51:27,1_binnenschilderwerk_interior-painting_1.10
17234,proposed,1607192,1181,2020-02-19 18:11:35,88_thermostaten-plaatsen-vervangen_install-replace-thermostats_9.84
17250,proposed,1596501,244,2020-02-17 21:39:36,8_stucwerk-binnen_interior-plastering_0.76
17266,proposed,1609045,1312,2020-02-25 20:26:07,15_badkamer-plaatsen-renoveren_bathroom-restoration_6.63
17282,proposed,1607231,1189,2020-02-18 21:01:07,32_laminaat-leggen_install-laminate-floor_3.21
17298,proposed,1606529,1123,2020-02-19 17:20:01,34_wand-vloertegels-zetten_wall-floor-tiling_9.25
17314,proposed,1596683,266,2020-02-18 18:52:44,1_binnenschilderwerk_interior-painting_3.26
17330,proposed,1603367,828,2020-02-19 09:03:06,16_dakrenovatie-vervanging_replace-or-renovate-roof_8.50
17346,proposed,1610519,1440,2020-02-21 18:42:24,8_stucwerk-binnen_interior-plastering_7.74
17362,proposed,1594269,90,2020-02-19 09:04:38,35_granito-marmeren-vloer-aanleggen_install-granito-marble-floor_5.38
17378,proposed,1610284,1420,2020-02-18 21:49:21,262_afvoeren-puin-meubilair_remove-debris-furniture_5.60
17394,proposed,1593535,23,2020-02-19 07:34:12,40_vloer-egaliseren_level-floor_7.11
17410,proposed,1597944,372,2020-02-19 09:52:24,1_binnenschilderwerk_interior-painting_5.23
17426,proposed,1606504,1120,2020-02-20 13:42:57,16_dakrenovatie-vervanging_replace-or-renovate-roof_8.64
17442,proposed,1597944,372,2020-02-20 14:36:50,16_dakrenovatie-vervanging_replace-or-renovate-roof_6.68
17458,proposed,1596683,266,2020-02-19 19:44:11,1_binnenschilderwerk_interior-painting_4.52
17474,proposed,1598009,376,2020-02-24 18:54:03,105_keuken-demonteren-plaatsen_assemble-kitchen-other-than-ikea_1.19
17490,proposed,1602432,768,2020-02-19 19:52:27,34_wand-vloertegels-zetten_wall-floor-tiling_2.95
17506,proposed,1604898,955,2020-02-20 11:57:22,34_wand-vloertegels-zetten_wall-floor-tiling_2.92
17522,proposed,1595067,138,2020-02-20 10:44:19,16_dakrenovatie-vervanging_replace-or-renovate-roof_4.44
17538,proposed,1593535,23,2020-02-20 17:10:07,222_toiletruimte-verbouwen_renovate-toilet_7.93
17554,proposed,1610284,1420,2020-02-21 16:56:24,262_afvoeren-puin-meubilair_remove-debris-furniture_9.93
17570,proposed,1606207,1086,2020-02-23 08:06:05,89_toilet-repareren_repair-toilet-or-toilet-flush_4.01
17586,proposed,1595067,138,2020-02-22 08:02:37,16_dakrenovatie-vervanging_replace-or-renovate-roof_9.65
17602,proposed,1607363,1204,2020-02-21 12:19:39,32_laminaat-leggen_install-laminate-floor_0.31
17618,proposed,1600382,568,2020-02-21 15:21:12,101_meubels-monteren_assemble-furniture_2.01
17634,proposed,1606714,1144,2020-02-21 21:46:58,222_toiletruimte-verbouwen_renovate-toilet_0.16
17650,proposed,1609065,1315,2020-02-23 09:35:27,131_renovlies-glasvezelbehang-aanbrengen_fiber-glass-wallpaper_3.72
17666,proposed,1610651,1456,2020-02-22 12:31:21,32_laminaat-leggen_install-laminate-floor_1.38
17682,proposed,1596501,244,2020-02-22 17:45:41,8_stucwerk-binnen_interior-plastering_6.10
17698,proposed,1606529,1123,2020-02-22 17:02:43,34_wand-vloertegels-zetten_wall-floor-tiling_8.29
17714,proposed,1610651,1456,2020-02-23 01:06:01,1_binnenschilderwerk_interior-painting_0.10
17730,proposed,1610900,1467,2020-02-23 17:44:00,134_schilderij-ophangen_hang-painting_6.46
17746,proposed,1610900,1467,2020-02-23 17:33:27,248_kitten_sealing_1.85
17762,proposed,1597739,353,2020-02-23 11:00:35,94_cv-ketel-repareren-onderhouden-verplaatsen_repair-maintain-central-heating_6.61
17778,proposed,1595067,138,2020-02-23 14:24:51,16_dakrenovatie-vervanging_replace-or-renovate-roof_3.75
17794,proposed,1603691,842,2020-02-24 10:48:02,56_bestrating-aanleggen_pave-garden_6.43
17810,proposed,1604804,947,2020-02-24 09:17:21,34_wand-vloertegels-zetten_wall-floor-tiling_1.17
17826,proposed,1605450,1004,2020-02-24 17:39:18,53_bomen-struiken-rooien-verwijderen_remove-trim-tree_0.15
17842,proposed,1603613,839,2020-02-24 10:48:30,15_badkamer-plaatsen-renoveren_bathroom-restoration_3.32
17858,proposed,1608347,1256,2020-02-24 19:04:11,125_bouw-constructietekening_create-building-contruction-plan_3.98
17874,proposed,1605653,1023,2020-02-24 19:28:09,8_stucwerk-binnen_interior-plastering_8.07
17890,proposed,1609069,1316,2020-02-24 21:05:10,15_badkamer-plaatsen-renoveren_bathroom-restoration_1.63
17906,proposed,1606123,1075,2020-02-25 22:20:36,1_binnenschilderwerk_interior-painting_4.04
17922,proposed,1596538,249,2020-02-26 08:24:54,2_buitenschilderwerk_exterior-painting_8.57
17938,proposed,1596683,266,2020-02-26 08:12:26,32_laminaat-leggen_install-laminate-floor_0.44
17954,proposed,1609045,1312,2020-02-25 14:32:22,79_kraan-plaatsen-vervangen-of-repareren_install-repair-faucets_5.16
17970,proposed,1596683,266,2020-02-26 08:10:15,32_laminaat-leggen_install-laminate-floor_4.39
17986,proposed,1610900,1467,2020-02-25 18:56:57,213_lamp-ophangen_put-up-lighting_8.74
18002,proposed,1608650,1281,2020-02-25 19:58:22,222_toiletruimte-verbouwen_renovate-toilet_7.86
18018,proposed,1611070,1482,2020-02-26 13:24:54,99_verhuizen-particulier_moving-service-consumers_2.33
18034,proposed,1600382,568,2020-02-27 05:59:37,271_diverse-kleine-klussen_various-small-jobs_1.73
18050,proposed,1610900,1467,2020-02-26 11:45:33,37_plinten-plaatsen_install-baseboard-wainscoting_2.55
18066,proposed,1610900,1467,2020-02-26 13:34:34,79_kraan-plaatsen-vervangen-of-repareren_install-repair-faucets_2.06
18082,proposed,1609065,1315,2020-02-26 17:33:00,2_buitenschilderwerk_exterior-painting_3.02
4355,proposed,1608098,1245,2020-01-27 10:22:51,112_plafonds-plaatsen-verlagen_build-lower-ceiling_2.37
4371,proposed,1606529,1123,2020-02-19 17:37:48,243_wand-vloertegels-repareren_repair-wall-floor-tiles_4.14
4387,proposed,1610130,1408,2020-02-15 16:56:11,56_bestrating-aanleggen_pave-garden_8.97
4403,proposed,1598896,433,2020-03-01 22:12:12,60_tuinonderhoud_maintain-garden_2.31
4419,proposed,1598075,383,2020-01-15 12:24:04,14_nieuwbouw-volledig-huis_build-entire-house_0.42
4435,proposed,1595253,149,2020-01-20 21:32:52,156_sloten-plaatsen-vervangen_install-replace-locks_4.75
4451,proposed,1593799,41,2020-01-26 19:01:38,1_binnenschilderwerk_interior-painting_5.53
4467,proposed,1600758,609,2020-01-22 08:42:33,57_schutting-hek-plaatsen_install-fence_0.68
4483,proposed,1597380,323,2020-01-11 21:58:32,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_6.97
4499,proposed,1610284,1420,2020-02-09 15:20:18,265_verhuizen-binnen-zelfde-gebouw_moving-within-same-building_2.82
4515,proposed,1598455,408,2020-03-05 14:26:44,68_reparatie-witgoed_repair-appliance_9.20
4531,proposed,1598346,404,2020-02-01 20:38:24,235_dak-dakgoot-dakterras-reparatie-onderhoud_repair-maintain-roof-gutter-terraced-roof_7.70
4547,proposed,1604847,951,2020-02-08 13:07:07,1_binnenschilderwerk_interior-painting_0.60
4563,proposed,1602322,757,2020-01-25 18:15:20,8_stucwerk-binnen_interior-plastering_9.02
4579,proposed,1596126,206,2020-03-02 08:44:49,1_binnenschilderwerk_interior-painting_4.28
4595,proposed,1604322,895,2020-02-01 11:45:54,156_sloten-plaatsen-vervangen_install-replace-locks_6.70
4611,proposed,1610651,1456,2020-02-21 15:31:44,219_trap-renoveren-repareren_renovate-repair-stairs_3.81
4627,proposed,1607133,1178,2020-02-11 13:00:27,11_waterdichte-isolatie_waterproof-insulation_8.15
4643,proposed,1610384,1431,2020-02-12 08:02:56,13_renovatie-huis_complete-house-renovation_7.75
4659,proposed,1607719,1219,2020-03-10 22:51:54,56_bestrating-aanleggen_pave-garden_1.74
4675,proposed,1604370,898,2020-02-08 12:24:22,32_laminaat-leggen_install-laminate-floor_9.63
4691,proposed,1604765,941,2020-01-30 12:12:36,263_gaten-boren_drill-holes_6.96
4707,proposed,1602322,757,2020-01-23 10:29:36,32_laminaat-leggen_install-laminate-floor_7.96
4723,proposed,1606523,1122,2020-01-23 15:52:35,1_binnenschilderwerk_interior-painting_9.95
4739,proposed,1597618,342,2020-02-10 09:08:08,114_ombouw-koplaatsen-vervangen_build-replace-coving_4.22
4755,proposed,1599900,526,2020-01-26 12:47:13,56_bestrating-aanleggen_pave-garden_7.96
4771,proposed,1608719,1287,2020-01-28 12:40:50,20_kozijnen-repareren_repair-windows_5.69
4787,proposed,1602210,741,2020-03-02 17:51:18,6_airco-installeren-vervangen_install-replace-airconditioning_1.46
4803,proposed,1597380,323,2020-01-27 19:15:58,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_3.61
4819,proposed,1598075,383,2020-01-16 21:30:51,1_binnenschilderwerk_interior-painting_7.92
4835,proposed,1594988,132,2020-02-16 15:25:56,238_douche-bad-reparatie_repair-shower-bath_6.81
4851,proposed,1593784,38,2020-02-23 19:54:50,6_airco-installeren-vervangen_install-replace-airconditioning_6.89
4867,proposed,1607192,1181,2020-03-04 15:00:16,261_lekkage-verhelpen_stop-leakage_5.34
4883,proposed,1594988,132,2020-01-27 16:25:48,87_radiator-verplaatsen-vervangen_install-replace-radiators_2.46
4899,proposed,1608765,1291,2020-02-06 12:33:48,1_binnenschilderwerk_interior-painting_8.64
4915,proposed,1597913,371,2020-01-28 18:28:21,271_diverse-kleine-klussen_various-small-jobs_4.89
4931,proposed,1604417,902,2020-02-03 23:47:49,60_tuinonderhoud_maintain-garden_8.10
4947,proposed,1602089,728,2020-03-02 16:02:42,92_tuinontwerp-advies_design-landscape_0.43
4963,proposed,1604829,949,2020-02-05 14:33:31,42_aanbouw-opbouw-plaatsen_build-expansion_4.29
4979,proposed,1596856,283,2020-03-03 08:18:05,87_radiator-verplaatsen-vervangen_install-replace-radiators_4.94
4995,proposed,1601612,681,2020-02-03 13:27:58,246_boeidelen-windveren-rabatdelen-vervangen-repareren_replace-repair-fascia-boards-groove-boards-bargeboards_5.05
5011,proposed,1597618,342,2020-02-05 18:03:49,114_ombouw-koplaatsen-vervangen_build-replace-coving_4.38
5027,proposed,1606714,1144,2020-01-24 18:10:26,158_sanitair-plaatsen-vervangen_install-replace-sanitary_1.97
5043,proposed,1597676,348,2020-01-26 00:15:27,33_vinyl-linoleum-pvc-vloer-leggen_install-pvc-floor_2.74
5059,proposed,1595067,138,2020-01-21 02:44:19,16_dakrenovatie-vervanging_replace-or-renovate-roof_8.96
5075,proposed,1601978,714,2020-02-12 10:45:47,70_behangen-kamer_wallpaper_5.95
5091,proposed,1595760,176,2020-01-16 13:14:08,53_bomen-struiken-rooien-verwijderen_remove-trim-tree_8.70
5107,proposed,1608719,1287,2020-01-28 14:18:48,274_meubels-repareren_repair-transform-furniture_8.42
5123,proposed,1600758,609,2020-02-20 05:11:35,56_bestrating-aanleggen_pave-garden_9.88
5139,proposed,1606529,1123,2020-01-23 17:58:06,34_wand-vloertegels-zetten_wall-floor-tiling_7.49
5155,proposed,1594778,123,2020-01-26 23:12:23,18_keuken-renovatie_kitchen-restoration_0.21
5171,proposed,1604390,899,2020-01-23 10:19:00,30_gietvloer-aanbrengen_install-cast-floor_9.92
5187,proposed,1602187,737,2020-01-19 00:47:48,8_stucwerk-binnen_interior-plastering_8.48
5203,proposed,1593501,22,2020-01-10 13:37:12,15_badkamer-plaatsen-renoveren_bathroom-restoration_3.53
5219,proposed,1602919,810,2020-02-03 17:31:57,67_verlichting-installeren-verplaatsen_install-move-lighting-points_1.56
5235,proposed,1607231,1189,2020-02-07 13:47:17,32_laminaat-leggen_install-laminate-floor_6.78
5251,proposed,1610651,1456,2020-03-10 19:04:36,2_buitenschilderwerk_exterior-painting_0.71
5267,proposed,1602322,757,2020-03-04 19:35:46,2_buitenschilderwerk_exterior-painting_8.68
5283,proposed,1604008,873,2020-02-17 08:07:23,105_keuken-demonteren-plaatsen_assemble-kitchen-other-than-ikea_5.45
5299,proposed,1596538,249,2020-01-22 15:29:11,2_buitenschilderwerk_exterior-painting_1.70
5315,proposed,1598896,433,2020-03-04 21:37:10,60_tuinonderhoud_maintain-garden_1.95
5331,proposed,1604303,894,2020-03-01 15:30:25,16_dakrenovatie-vervanging_replace-or-renovate-roof_0.46
5347,proposed,1604619,926,2020-02-07 10:00:05,112_plafonds-plaatsen-verlagen_build-lower-ceiling_7.40
5363,proposed,1610130,1408,2020-02-08 10:51:24,56_bestrating-aanleggen_pave-garden_0.04
5379,proposed,1608719,1287,2020-01-28 09:42:51,57_schutting-hek-plaatsen_install-fence_1.34
5395,proposed,1600496,583,2020-01-14 11:26:54,1_binnenschilderwerk_interior-painting_8.50
5411,proposed,1602597,783,2020-01-17 18:04:09,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_9.96
5427,proposed,1607204,1184,2020-02-03 18:22:24,125_bouw-constructietekening_create-building-contruction-plan_9.67
5443,proposed,1597189,311,2020-01-30 12:59:58,32_laminaat-leggen_install-laminate-floor_9.45
5459,proposed,1597944,372,2020-02-21 12:39:41,2_buitenschilderwerk_exterior-painting_3.91
5475,proposed,1598972,442,2020-01-13 15:52:43,52_gras-heg-snoeien-verwijderen_remove-trim-grass-hedge_0.27
5491,proposed,1608564,1271,2020-02-19 13:46:33,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_6.42
5507,proposed,1608140,1246,2020-02-03 18:22:30,271_diverse-kleine-klussen_various-small-jobs_4.89
5523,proposed,1608719,1287,2020-01-27 13:42:46,58_pergola-gazebo-tuinhuis-plaatsen_build-pergola_5.08
5539,proposed,1597337,319,2020-01-23 09:39:24,58_pergola-gazebo-tuinhuis-plaatsen_build-pergola_7.80
5555,proposed,1597588,339,2020-02-10 18:04:50,15_badkamer-plaatsen-renoveren_bathroom-restoration_2.36
5571,proposed,1598471,411,2020-03-02 22:44:46,16_dakrenovatie-vervanging_replace-or-renovate-roof_8.12
5587,proposed,1609065,1315,2020-02-12 20:18:13,2_buitenschilderwerk_exterior-painting_8.58
5603,proposed,1596684,267,2020-02-10 20:11:14,262_afvoeren-puin-meubilair_remove-debris-furniture_1.86
5619,proposed,1597680,349,2020-02-02 09:10:59,114_ombouw-koplaatsen-vervangen_build-replace-coving_7.27
5635,proposed,1609676,1369,2020-02-10 09:33:34,63_stopcontacten-schakelaars-installeren_install-repair-electrical-sockets-and-switches_3.08
5651,proposed,1593429,14,2020-02-03 21:19:37,72_zonnepanelen-plaatsen_install-solar-pv-panels_6.71
5667,proposed,1598718,427,2020-01-22 07:46:50,160_trap-plaatsen-vervangen_install-replace-stairs_0.61
5683,proposed,1593535,23,2020-02-16 18:51:13,8_stucwerk-binnen_interior-plastering_5.62
5699,proposed,1603367,828,2020-02-04 20:27:35,16_dakrenovatie-vervanging_replace-or-renovate-roof_9.73
14010,proposed,1597849,361,2020-01-27 08:10:32,63_stopcontacten-schakelaars-installeren_install-repair-electrical-sockets-and-switches_5.02
14026,proposed,1593960,65,2020-02-12 19:01:28,219_trap-renoveren-repareren_renovate-repair-stairs_9.03
14042,proposed,1606755,1145,2020-01-27 12:06:14,18_keuken-renovatie_kitchen-restoration_5.17
14058,proposed,1603369,829,2020-01-28 07:44:17,1_binnenschilderwerk_interior-painting_8.64
14074,proposed,1608719,1287,2020-01-27 18:14:36,21_binnendeur-plaatsen-vervangen_install-interior-doors_8.59
14090,proposed,1606529,1123,2020-03-06 23:29:32,34_wand-vloertegels-zetten_wall-floor-tiling_9.64
14106,proposed,1595760,176,2020-01-27 14:54:45,129_sloopwerk-algemeen_demolition-work_6.96
14122,proposed,1604370,898,2020-01-27 14:44:04,156_sloten-plaatsen-vervangen_install-replace-locks_7.11
14138,proposed,1606628,1132,2020-01-27 15:49:27,120_muren-gevels-reinigen-zandstralen_clean-sfacade_8.76
14154,proposed,1606714,1144,2020-01-27 16:32:43,15_badkamer-plaatsen-renoveren_bathroom-restoration_7.02
14170,proposed,1595259,150,2020-01-27 20:06:03,271_diverse-kleine-klussen_various-small-jobs_4.90
14186,proposed,1608140,1246,2020-02-03 17:33:48,15_badkamer-plaatsen-renoveren_bathroom-restoration_8.03
14202,proposed,1604842,950,2020-01-27 19:48:36,16_dakrenovatie-vervanging_replace-or-renovate-roof_2.70
14218,proposed,1604804,947,2020-02-06 04:50:56,34_wand-vloertegels-zetten_wall-floor-tiling_5.45
14234,proposed,1600241,554,2020-01-28 07:53:40,8_stucwerk-binnen_interior-plastering_8.36
14250,proposed,1608719,1287,2020-01-28 09:45:24,262_afvoeren-puin-meubilair_remove-debris-furniture_1.21
14266,proposed,1608719,1287,2020-01-28 10:21:30,34_wand-vloertegels-zetten_wall-floor-tiling_8.61
14282,proposed,1594913,129,2020-01-28 22:15:47,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_1.19
14298,proposed,1609155,1330,2020-01-28 21:55:29,32_laminaat-leggen_install-laminate-floor_8.02
14314,proposed,1597515,329,2020-02-23 10:45:06,178_binnenmuur-metselen_mason-inner-wall_8.02
14330,proposed,1600062,542,2020-01-28 12:32:54,1_binnenschilderwerk_interior-painting_9.68
14346,proposed,1608719,1287,2020-01-28 12:52:02,219_trap-renoveren-repareren_renovate-repair-stairs_5.27
14362,proposed,1601842,700,2020-01-29 07:22:01,123_glazenwassen_clean-windows_3.51
14378,proposed,1608719,1287,2020-01-28 14:27:27,22_buitendeur-plaatsen-vervangen_install-exterior-reinforced-doors_7.01
14394,proposed,1596598,260,2020-01-28 18:25:58,53_bomen-struiken-rooien-verwijderen_remove-trim-tree_8.10
14410,proposed,1595067,138,2020-01-29 20:06:22,16_dakrenovatie-vervanging_replace-or-renovate-roof_4.58
14426,proposed,1597189,311,2020-01-30 12:59:23,34_wand-vloertegels-zetten_wall-floor-tiling_9.27
14442,proposed,1607466,1209,2020-01-29 18:57:51,144_binnenwand-plaatsen_install-inner-partitioning_1.22
14458,proposed,1604898,955,2020-02-17 09:24:55,31_betonvloer-aanbrengen_install-concrete-screed-floor_0.94
14474,proposed,1604619,926,2020-01-29 09:35:16,263_gaten-boren_drill-holes_3.96
14490,proposed,1610799,1463,2020-01-31 16:19:19,8_stucwerk-binnen_interior-plastering_1.56
14506,proposed,1602854,804,2020-01-30 07:07:05,2_buitenschilderwerk_exterior-painting_1.20
14522,proposed,1610623,1451,2020-02-16 08:16:37,8_stucwerk-binnen_interior-plastering_2.39
14538,proposed,1599629,495,2020-02-02 20:25:06,249_schoonmaak-huis-bedrijfspand_cleaning-of-dwelling-house-office_4.15
14554,proposed,1598075,383,2020-01-29 22:41:52,271_diverse-kleine-klussen_various-small-jobs_2.57
14570,proposed,1595760,176,2020-01-29 19:02:42,235_dak-dakgoot-dakterras-reparatie-onderhoud_repair-maintain-roof-gutter-terraced-roof_9.80
14586,proposed,1611058,1480,2020-02-01 18:58:18,87_radiator-verplaatsen-vervangen_install-replace-radiators_9.15
14602,proposed,1607245,1190,2020-01-30 05:34:52,56_bestrating-aanleggen_pave-garden_3.25
14618,proposed,1607231,1189,2020-02-12 18:32:28,32_laminaat-leggen_install-laminate-floor_9.59
14634,proposed,1611070,1482,2020-01-31 14:02:59,99_verhuizen-particulier_moving-service-consumers_7.79
14650,proposed,1605752,1032,2020-02-02 07:14:34,1_binnenschilderwerk_interior-painting_8.52
14666,proposed,1593960,65,2020-01-30 18:58:58,1_binnenschilderwerk_interior-painting_1.64
14682,proposed,1607231,1189,2020-01-30 19:06:55,262_afvoeren-puin-meubilair_remove-debris-furniture_9.92
2399,proposed,1603691,842,2020-01-26 18:44:55,55_tuinaanleg_install-landscaping_8.07
2415,proposed,1610900,1467,2020-03-01 14:01:31,158_sanitair-plaatsen-vervangen_install-replace-sanitary_9.65
2431,proposed,1608784,1294,2020-02-27 14:35:21,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_5.18
2447,proposed,1597588,339,2020-01-30 17:58:42,34_wand-vloertegels-zetten_wall-floor-tiling_3.85
2463,proposed,1606110,1073,2020-02-12 18:52:35,262_afvoeren-puin-meubilair_remove-debris-furniture_8.17
2479,proposed,1604847,951,2020-02-16 13:34:49,129_sloopwerk-algemeen_demolition-work_8.82
2495,proposed,1602322,757,2020-02-11 21:48:53,1_binnenschilderwerk_interior-painting_5.17
2511,proposed,1595067,138,2020-01-19 08:27:24,16_dakrenovatie-vervanging_replace-or-renovate-roof_7.17
2527,proposed,1607245,1190,2020-01-28 20:34:30,56_bestrating-aanleggen_pave-garden_7.37
2543,proposed,1597944,372,2020-02-05 10:20:32,2_buitenschilderwerk_exterior-painting_4.46
2559,proposed,1607316,1196,2020-02-11 11:25:20,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_10.00
2575,proposed,1598933,436,2020-02-18 14:39:10,1_binnenschilderwerk_interior-painting_8.94
2591,proposed,1593235,3,2020-01-21 18:00:49,16_dakrenovatie-vervanging_replace-or-renovate-roof_8.54
2607,proposed,1595067,138,2020-02-11 04:56:03,16_dakrenovatie-vervanging_replace-or-renovate-roof_0.71
2623,proposed,1604842,950,2020-02-27 18:25:18,16_dakrenovatie-vervanging_replace-or-renovate-roof_3.28
2639,proposed,1608765,1291,2020-02-13 11:07:32,1_binnenschilderwerk_interior-painting_8.98
2655,proposed,1601939,709,2020-03-05 09:44:30,249_schoonmaak-huis-bedrijfspand_cleaning-of-dwelling-house-office_6.79
2671,proposed,1597618,342,2020-02-11 10:14:12,57_schutting-hek-plaatsen_install-fence_4.30
2687,proposed,1608566,1272,2020-02-25 10:31:46,53_bomen-struiken-rooien-verwijderen_remove-trim-tree_6.25
2703,proposed,1597189,311,2020-01-30 13:01:59,34_wand-vloertegels-zetten_wall-floor-tiling_2.37
2719,proposed,1606207,1086,2020-03-07 06:47:09,5_waterleiding-riolering-verplaatsen-vervangen_install-replace-water-supply-and-drainage_7.42
2735,proposed,1593799,41,2020-03-02 15:15:47,2_buitenschilderwerk_exterior-painting_7.44
2751,proposed,1602854,804,2020-01-27 13:21:22,2_buitenschilderwerk_exterior-painting_7.43
2767,proposed,1593799,41,2020-03-09 12:35:35,1_binnenschilderwerk_interior-painting_6.33
2783,proposed,1606311,1098,2020-03-01 14:48:24,56_bestrating-aanleggen_pave-garden_1.55
2799,proposed,1602854,804,2020-01-20 10:12:41,2_buitenschilderwerk_exterior-painting_8.56
2815,proposed,1598896,433,2020-01-26 13:37:38,53_bomen-struiken-rooien-verwijderen_remove-trim-tree_2.59
2831,proposed,1605752,1032,2020-01-28 10:54:27,2_buitenschilderwerk_exterior-painting_4.01
2847,proposed,1595946,188,2020-01-15 00:10:01,1_binnenschilderwerk_interior-painting_2.76
2863,proposed,1604994,964,2020-02-23 17:48:30,158_sanitair-plaatsen-vervangen_install-replace-sanitary_7.48
2879,proposed,1595067,138,2020-02-22 14:34:42,16_dakrenovatie-vervanging_replace-or-renovate-roof_4.45
2895,proposed,1604847,951,2020-02-20 03:14:51,129_sloopwerk-algemeen_demolition-work_8.24
2911,proposed,1604847,951,2020-02-28 13:47:27,129_sloopwerk-algemeen_demolition-work_0.45
2927,proposed,1604619,926,2020-02-07 22:39:07,101_meubels-monteren_assemble-furniture_3.93
2943,proposed,1610377,1430,2020-02-11 10:22:11,8_stucwerk-binnen_interior-plastering_4.32
2959,proposed,1604804,947,2020-02-13 04:33:11,34_wand-vloertegels-zetten_wall-floor-tiling_0.10
2975,proposed,1608347,1256,2020-02-20 18:20:40,125_bouw-constructietekening_create-building-contruction-plan_8.35
2991,proposed,1596684,267,2020-01-21 02:39:51,262_afvoeren-puin-meubilair_remove-debris-furniture_0.71
3007,proposed,1593934,63,2020-03-06 10:47:59,56_bestrating-aanleggen_pave-garden_0.18
3023,proposed,1598460,410,2020-01-18 06:49:03,222_toiletruimte-verbouwen_renovate-toilet_0.31
3039,proposed,1604322,895,2020-02-25 09:43:29,156_sloten-plaatsen-vervangen_install-replace-locks_8.93
3055,proposed,1597618,342,2020-02-04 06:29:52,56_bestrating-aanleggen_pave-garden_5.71
11558,proposed,1599304,470,2020-01-18 20:36:15,13_renovatie-huis_complete-house-renovation_9.94
11574,proposed,1596501,244,2020-01-09 08:51:53,8_stucwerk-binnen_interior-plastering_8.30
11590,proposed,1594656,117,2020-01-10 19:32:27,1_binnenschilderwerk_interior-painting_3.92
11606,proposed,1598009,376,2020-02-24 18:53:34,105_keuken-demonteren-plaatsen_assemble-kitchen-other-than-ikea_0.99
11622,proposed,1596598,260,2020-01-09 16:01:40,60_tuinonderhoud_maintain-garden_5.39
11638,proposed,1596856,283,2020-01-10 08:08:25,4_cv-ketel-installeren-vervangen_install-replace-heating-systems_0.41
11654,proposed,1605882,1041,2020-01-23 09:42:49,174_auto-reparatie-onderhoud_maintain-repair-car_0.99
11670,proposed,1599900,526,2020-01-29 21:50:02,56_bestrating-aanleggen_pave-garden_2.07
11686,proposed,1597676,348,2020-01-13 04:55:26,15_badkamer-plaatsen-renoveren_bathroom-restoration_8.63
11702,proposed,1602187,737,2020-01-19 22:28:06,8_stucwerk-binnen_interior-plastering_2.09
11718,proposed,1599900,526,2020-01-13 13:08:19,56_bestrating-aanleggen_pave-garden_2.31
11734,proposed,1599624,494,2020-01-13 17:31:02,63_stopcontacten-schakelaars-installeren_install-repair-electrical-sockets-and-switches_9.57
11750,proposed,1597522,330,2020-01-16 21:34:30,1_binnenschilderwerk_interior-painting_2.00
11766,proposed,1597849,361,2020-01-12 03:27:16,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_8.69
11782,proposed,1596501,244,2020-01-11 20:19:18,8_stucwerk-binnen_interior-plastering_5.81
11798,proposed,1602919,810,2020-02-08 19:42:18,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_6.28
11814,proposed,1596598,260,2020-01-12 15:11:48,53_bomen-struiken-rooien-verwijderen_remove-trim-tree_2.20
11830,proposed,1602322,757,2020-01-25 11:19:45,1_binnenschilderwerk_interior-painting_5.10
11846,proposed,1596501,244,2020-01-12 18:29:57,8_stucwerk-binnen_interior-plastering_2.12
11862,proposed,1602210,741,2020-01-24 09:48:33,6_airco-installeren-vervangen_install-replace-airconditioning_4.94
11878,proposed,1595111,142,2020-01-14 15:07:03,15_badkamer-plaatsen-renoveren_bathroom-restoration_4.32
11894,proposed,1596598,260,2020-01-13 16:50:18,52_gras-heg-snoeien-verwijderen_remove-trim-grass-hedge_1.60
11910,proposed,1596292,225,2020-01-13 15:18:26,56_bestrating-aanleggen_pave-garden_2.32
11926,proposed,1608765,1291,2020-02-03 11:41:22,37_plinten-plaatsen_install-baseboard-wainscoting_8.40
11942,proposed,1593863,54,2020-01-13 18:15:06,77_vloerverwarming-installeren-vervangen_install-replace-floor-heating_8.14
